,signal,returns,cumulative_returns
2007-06-15,0,0.0,1.129654600154619
2007-06-18,0,-0.0,1.129654600154619
2007-06-19,0,0.0,1.129654600154619
2007-06-20,0,-0.0,1.129654600154619
2007-06-21,0,0.0,1.129654600154619
2007-06-22,0,-0.0,1.129654600154619
2007-06-25,1,-0.0,1.129654600154619
2007-06-26,1,-0.003676224851280052,1.1255017358401678
2007-06-27,0,0.009995974775258265,1.1367522228011355
2007-06-28,0,-0.0,1.1367522228011355
2007-06-29,0,-0.0,1.1367522228011355
2007-07-02,0,0.0,1.1367522228011355
2007-07-05,0,0.0,1.1367522228011355
2007-07-06,0,0.0,1.1367522228011355
2007-07-09,0,0.0,1.1367522228011355
2007-07-10,0,-0.0,1.1367522228011355
2007-07-11,0,0.0,1.1367522228011355
2007-07-12,0,0.0,1.1367522228011355
2007-07-13,0,0.0,1.1367522228011355
2007-07-16,0,-0.0,1.1367522228011355
2007-07-17,0,-0.0,1.1367522228011355
2007-07-18,0,-0.0,1.1367522228011355
2007-07-19,0,0.0,1.1367522228011355
2007-07-20,0,-0.0,1.1367522228011355
2007-07-23,0,0.0,1.1367522228011355
2007-07-24,1,-0.0,1.1367522228011355
2007-07-25,0,0.004102699841185942,1.1414159759650895
2007-07-26,1,-0.0,1.1414159759650895
2007-07-27,1,-0.01703130259171992,1.1219761750954047
2007-07-30,0,0.00856047116833314,1.1315808197938657
2007-07-31,1,-0.0,1.1315808197938657
2007-08-01,0,0.008390646492434595,1.1410755144303755
2007-08-02,0,0.0,1.1410755144303755
2007-08-03,1,-0.0,1.1410755144303755
2007-08-06,0,0.023929119575833768,1.168380446860236
2007-08-07,0,0.0,1.168380446860236
2007-08-08,0,0.0,1.168380446860236
2007-08-09,0,-0.0,1.168380446860236
2007-08-10,0,-0.0,1.168380446860236
2007-08-13,0,-0.0,1.168380446860236
2007-08-14,1,-0.0,1.168380446860236
2007-08-15,1,-0.013028859624544586,1.1531577820300312
2007-08-16,0,0.005890702625975797,1.1599506916048
2007-08-17,0,0.0,1.1599506916048
2007-08-20,0,0.0,1.1599506916048
2007-08-21,0,0.0,1.1599506916048
2007-08-22,0,0.0,1.1599506916048
2007-08-23,0,-0.0,1.1599506916048
2007-08-24,0,0.0,1.1599506916048
2007-08-27,0,-0.0,1.1599506916048
2007-08-28,0,-0.0,1.1599506916048
2007-08-29,0,0.0,1.1599506916048
2007-08-30,0,-0.0,1.1599506916048
2007-08-31,0,0.0,1.1599506916048
2007-09-04,0,0.0,1.1599506916048
2007-09-05,0,-0.0,1.1599506916048
2007-09-06,0,0.0,1.1599506916048
2007-09-07,0,-0.0,1.1599506916048
2007-09-10,0,-0.0,1.1599506916048
2007-09-11,0,0.0,1.1599506916048
2007-09-12,0,0.0,1.1599506916048
2007-09-13,0,0.0,1.1599506916048
2007-09-14,0,0.0,1.1599506916048
2007-09-17,0,-0.0,1.1599506916048
2007-09-18,0,0.0,1.1599506916048
2007-09-19,0,0.0,1.1599506916048
2007-09-20,0,-0.0,1.1599506916048
2007-09-21,0,-0.0,1.1599506916048
2007-09-24,0,-0.0,1.1599506916048
2007-09-25,0,0.0,1.1599506916048
2007-09-26,0,0.0,1.1599506916048
2007-09-27,0,0.0,1.1599506916048
2007-09-28,0,-0.0,1.1599506916048
2007-10-01,0,0.0,1.1599506916048
2007-10-02,0,-0.0,1.1599506916048
2007-10-03,0,-0.0,1.1599506916048
2007-10-04,0,0.0,1.1599506916048
2007-10-05,0,0.0,1.1599506916048
2007-10-08,0,-0.0,1.1599506916048
2007-10-09,0,0.0,1.1599506916048
2007-10-10,0,-0.0,1.1599506916048
2007-10-11,0,-0.0,1.1599506916048
2007-10-12,0,0.0,1.1599506916048
2007-10-15,0,-0.0,1.1599506916048
2007-10-16,0,-0.0,1.1599506916048
2007-10-17,0,0.0,1.1599506916048
2007-10-18,0,-0.0,1.1599506916048
2007-10-19,1,-0.0,1.1599506916048
2007-10-22,0,0.004134160165366385,1.1647461135478216
2007-10-23,0,0.0,1.1647461135478216
2007-10-24,0,-0.0,1.1647461135478216
2007-10-25,0,-0.0,1.1647461135478216
2007-10-26,0,0.0,1.1647461135478216
2007-10-29,0,0.0,1.1647461135478216
2007-10-30,0,-0.0,1.1647461135478216
2007-10-31,0,0.0,1.1647461135478216
2007-11-01,0,-0.0,1.1647461135478216
2007-11-02,0,0.0,1.1647461135478216
2007-11-05,1,-0.0,1.1647461135478216
2007-11-06,0,0.012650642519475452,1.1794809002562634
2007-11-07,1,-0.0,1.1794809002562634
2007-11-08,1,-0.0003387992952975649,1.1790812929584396
2007-11-09,1,-0.015318918186131625,1.161019043096811
2007-11-12,1,-0.008811179183589202,1.1507890962725258
2007-11-13,0,0.02923814153760662,1.1844360307492763
2007-11-14,0,-0.0,1.1844360307492763
2007-11-15,0,-0.0,1.1844360307492763
2007-11-16,0,0.0,1.1844360307492763
2007-11-19,1,-0.0,1.1844360307492763
2007-11-20,0,0.004598021457433488,1.1898820930336187
2007-11-21,1,-0.0,1.1898820930336187
2007-11-23,0,0.014949580424511666,1.207670331079111
2007-11-26,1,-0.0,1.207670331079111
2007-11-27,0,0.016264204545454408,1.2273121283672583
2007-11-28,0,0.0,1.2273121283672583
2007-11-29,0,0.0,1.2273121283672583
2007-11-30,0,0.0,1.2273121283672583
2007-12-03,0,-0.0,1.2273121283672583
2007-12-04,0,-0.0,1.2273121283672583
2007-12-05,0,0.0,1.2273121283672583
2007-12-06,0,0.0,1.2273121283672583
2007-12-07,0,-0.0,1.2273121283672583
2007-12-10,0,0.0,1.2273121283672583
2007-12-11,0,-0.0,1.2273121283672583
2007-12-12,0,0.0,1.2273121283672583
2007-12-13,0,0.0,1.2273121283672583
2007-12-14,0,-0.0,1.2273121283672583
2007-12-17,1,-0.0,1.2273121283672583
2007-12-18,0,0.005169917970634819,1.2336572313952823
2007-12-19,0,-0.0,1.2336572313952823
2007-12-20,0,0.0,1.2336572313952823
2007-12-21,0,0.0,1.2336572313952823
2007-12-24,0,0.0,1.2336572313952823
2007-12-26,0,0.0,1.2336572313952823
2007-12-27,0,-0.0,1.2336572313952823
2007-12-28,0,0.0,1.2336572313952823
2007-12-31,0,-0.0,1.2336572313952823
2008-01-02,1,-0.0,1.2336572313952823
2008-01-03,1,-0.0006226219301279645,1.2328891293487547
2008-01-04,1,-0.024435829987539792,1.2027624601905027
2008-01-07,0,0.0037607322784360964,1.2072857277978324
2008-01-08,1,-0.0,1.2072857277978324
2008-01-09,0,0.014192061090699593,1.224419600600669
2008-01-10,0,0.0,1.224419600600669
2008-01-11,0,-0.0,1.224419600600669
2008-01-14,0,0.0,1.224419600600669
2008-01-15,1,-0.0,1.224419600600669
2008-01-16,1,-0.005799202609641063,1.2173189432575697
2008-01-17,1,-0.028581844695588887,1.1825257222763834
2008-01-18,1,-0.005554304586053993,1.175957614234017
2008-01-22,1,-0.011095176994490141,1.1629101563660722
2008-01-23,0,0.021294458861242482,1.1876736988501306
2008-01-24,0,0.0,1.1876736988501306
2008-01-25,0,-0.0,1.1876736988501306
2008-01-28,0,0.0,1.1876736988501306
2008-01-29,0,0.0,1.1876736988501306
2008-01-30,0,-0.0,1.1876736988501306
2008-01-31,0,0.0,1.1876736988501306
2008-02-01,0,0.0,1.1876736988501306
2008-02-04,0,-0.0,1.1876736988501306
2008-02-05,0,-0.0,1.1876736988501306
2008-02-06,1,-0.0,1.1876736988501306
2008-02-07,0,0.00798673899939728,1.1971593386992954
2008-02-08,0,-0.0,1.1971593386992954
2008-02-11,0,0.0,1.1971593386992954
2008-02-12,0,0.0,1.1971593386992954
2008-02-13,0,0.0,1.1971593386992954
2008-02-14,0,-0.0,1.1971593386992954
2008-02-15,0,0.0,1.1971593386992954
2008-02-19,0,-0.0,1.1971593386992954
2008-02-20,0,0.0,1.1971593386992954
2008-02-21,0,-0.0,1.1971593386992954
2008-02-22,0,0.0,1.1971593386992954
2008-02-25,0,0.0,1.1971593386992954
2008-02-26,0,0.0,1.1971593386992954
2008-02-27,0,-0.0,1.1971593386992954
2008-02-28,0,-0.0,1.1971593386992954
2008-02-29,1,-0.0,1.1971593386992954
2008-03-03,0,0.001351047061472599,1.1987767573059596
2008-03-04,1,-0.0,1.1987767573059596
2008-03-05,0,0.0058681913933194,1.2058114087556937
2008-03-06,1,-0.0,1.2058114087556937
2008-03-07,1,-0.008484941140498248,1.1955801699258604
2008-03-10,1,-0.014262585768252345,1.1785281052094712
2008-03-11,0,0.0354293758798685,1.2202826204339268
2008-03-12,0,-0.0,1.2202826204339268
2008-03-13,0,0.0,1.2202826204339268
2008-03-14,0,-0.0,1.2202826204339268
2008-03-17,0,-0.0,1.2202826204339268
2008-03-18,0,0.0,1.2202826204339268
2008-03-19,0,-0.0,1.2202826204339268
2008-03-20,0,0.0,1.2202826204339268
2008-03-24,0,0.0,1.2202826204339268
2008-03-25,0,0.0,1.2202826204339268
2008-03-26,0,-0.0,1.2202826204339268
2008-03-27,0,-0.0,1.2202826204339268
2008-03-28,0,-0.0,1.2202826204339268
2008-03-31,0,0.0,1.2202826204339268
2008-04-01,0,0.0,1.2202826204339268
2008-04-02,0,-0.0,1.2202826204339268
2008-04-03,0,0.0,1.2202826204339268
2008-04-04,0,0.0,1.2202826204339268
2008-04-07,0,0.0,1.2202826204339268
2008-04-08,0,-0.0,1.2202826204339268
2008-04-09,0,-0.0,1.2202826204339268
2008-04-10,0,0.0,1.2202826204339268
2008-04-11,0,-0.0,1.2202826204339268
2008-04-14,1,-0.0,1.2202826204339268
2008-04-15,0,0.005195391913259462,1.2266224668920203
2008-04-16,0,0.0,1.2266224668920203
2008-04-17,0,0.0,1.2266224668920203
2008-04-18,0,0.0,1.2266224668920203
2008-04-21,0,-0.0,1.2266224668920203
2008-04-22,0,-0.0,1.2266224668920203
2008-04-23,0,0.0,1.2266224668920203
2008-04-24,0,0.0,1.2266224668920203
2008-04-25,0,0.0,1.2266224668920203
2008-04-28,0,-0.0,1.2266224668920203
2008-04-29,0,-0.0,1.2266224668920203
2008-04-30,0,-0.0,1.2266224668920203
2008-05-01,0,0.0,1.2266224668920203
2008-05-02,0,0.0,1.2266224668920203
2008-05-05,0,-0.0,1.2266224668920203
2008-05-06,0,0.0,1.2266224668920203
2008-05-07,0,-0.0,1.2266224668920203
2008-05-08,0,0.0,1.2266224668920203
2008-05-09,0,-0.0,1.2266224668920203
2008-05-12,0,0.0,1.2266224668920203
2008-05-13,0,-0.0,1.2266224668920203
2008-05-14,0,0.0,1.2266224668920203
2008-05-15,0,0.0,1.2266224668920203
2008-05-16,0,0.0,1.2266224668920203
2008-05-19,0,0.0,1.2266224668920203
2008-05-20,0,-0.0,1.2266224668920203
2008-05-21,0,-0.0,1.2266224668920203
2008-05-22,0,0.0,1.2266224668920203
2008-05-23,1,-0.0,1.2266224668920203
2008-05-27,0,0.006310292304344767,1.2343628132051854
2008-05-28,0,0.0,1.2343628132051854
2008-05-29,0,0.0,1.2343628132051854
2008-05-30,0,0.0,1.2343628132051854
2008-06-02,0,-0.0,1.2343628132051854
2008-06-03,0,-0.0,1.2343628132051854
2008-06-04,0,-0.0,1.2343628132051854
2008-06-05,0,0.0,1.2343628132051854
2008-06-06,1,-0.0,1.2343628132051854
2008-06-09,0,0.001833113359730243,1.236625540168826
2008-06-10,1,-0.0,1.236625540168826
2008-06-11,1,-0.016012927868370608,1.2168235445939177
2008-06-12,0,0.003583159151985482,1.2211836170140808
2008-06-13,0,0.0,1.2211836170140808
2008-06-16,0,0.0,1.2211836170140808
2008-06-17,0,-0.0,1.2211836170140808
2008-06-18,0,-0.0,1.2211836170140808
2008-06-19,0,0.0,1.2211836170140808
2008-06-20,1,-0.0,1.2211836170140808
2008-06-23,0,0.0003039744661448296,1.2215548256521276
2008-06-24,1,-0.0,1.2215548256521276
2008-06-25,0,0.005790917403230678,1.2286287487509968
2008-06-26,1,-0.0,1.2286287487509968
2008-06-27,1,-0.0031978784806178107,1.2246997433146976
2008-06-30,0,0.0003129890453834605,1.225083060918239
2008-07-01,0,0.0,1.225083060918239
2008-07-02,1,-0.0,1.225083060918239
2008-07-03,0,0.0024589513762196535,1.2280954805968674
2008-07-07,1,-0.0,1.2280954805968674
2008-07-08,0,0.01758733711727567,1.2496944098263272
2008-07-09,1,-0.0,1.2496944098263272
2008-07-10,0,0.007472880674969762,1.2590332270311362
2008-07-11,1,-0.0,1.2590332270311362
2008-07-14,1,-0.009675858732462572,1.2468509993869064
2008-07-15,1,-0.01115453509200448,1.2329429561597443
2008-07-16,0,0.024866200082338308,1.2636015623977221
2008-07-17,0,0.0,1.2636015623977221
2008-07-18,0,0.0,1.2636015623977221
2008-07-21,0,0.0,1.2636015623977221
2008-07-22,0,0.0,1.2636015623977221
2008-07-23,0,0.0,1.2636015623977221
2008-07-24,0,-0.0,1.2636015623977221
2008-07-25,0,0.0,1.2636015623977221
2008-07-28,0,-0.0,1.2636015623977221
2008-07-29,0,0.0,1.2636015623977221
2008-07-30,0,0.0,1.2636015623977221
2008-07-31,0,-0.0,1.2636015623977221
2008-08-01,0,-0.0,1.2636015623977221
2008-08-04,0,-0.0,1.2636015623977221
2008-08-05,0,0.0,1.2636015623977221
2008-08-06,0,0.0,1.2636015623977221
2008-08-07,0,-0.0,1.2636015623977221
2008-08-08,0,0.0,1.2636015623977221
2008-08-11,0,0.0,1.2636015623977221
2008-08-12,0,-0.0,1.2636015623977221
2008-08-13,0,-0.0,1.2636015623977221
2008-08-14,0,0.0,1.2636015623977221
2008-08-15,0,0.0,1.2636015623977221
2008-08-18,0,-0.0,1.2636015623977221
2008-08-19,0,-0.0,1.2636015623977221
2008-08-20,0,0.0,1.2636015623977221
2008-08-21,0,0.0,1.2636015623977221
2008-08-22,0,0.0,1.2636015623977221
2008-08-25,0,-0.0,1.2636015623977221
2008-08-26,0,0.0,1.2636015623977221
2008-08-27,0,0.0,1.2636015623977221
2008-08-28,0,0.0,1.2636015623977221
2008-08-29,0,-0.0,1.2636015623977221
2008-09-02,0,-0.0,1.2636015623977221
2008-09-03,0,-0.0,1.2636015623977221
2008-09-04,1,-0.0,1.2636015623977221
2008-09-05,0,0.004513217279174642,1.2693044708031276
2008-09-08,0,0.0,1.2693044708031276
2008-09-09,1,-0.0,1.2693044708031276
2008-09-10,0,0.005368472425573367,1.2761186968542912
2008-09-11,0,0.0,1.2761186968542912
2008-09-12,0,0.0,1.2761186968542912
2008-09-15,1,-0.0,1.2761186968542912
2008-09-16,0,0.01279707495429605,1.2924492834685142
2008-09-17,1,-0.0,1.2924492834685142
2008-09-18,0,0.036887360275150494,1.3401243258251774
2008-09-19,0,0.0,1.3401243258251774
2008-09-22,0,-0.0,1.3401243258251774
2008-09-23,0,-0.0,1.3401243258251774
2008-09-24,0,0.0,1.3401243258251774
2008-09-25,0,0.0,1.3401243258251774
2008-09-26,0,0.0,1.3401243258251774
2008-09-29,1,-0.0,1.3401243258251774
2008-09-30,0,0.034299388460515834,1.386089770662042
2008-10-01,0,-0.0,1.386089770662042
2008-10-02,1,-0.0,1.386089770662042
2008-10-03,1,-0.011949685534591192,1.3695264337799171
2008-10-06,1,-0.0336455396926435,1.3234479777920505
2008-10-07,1,-0.060976757316269836,1.2427484116295164
2008-10-08,1,-0.013929251427998834,1.2254378565421826
2008-10-09,1,-0.06758130081300817,1.1426211721315573
2008-10-10,1,-0.01405994550408729,1.1265559807195713
2008-10-13,0,0.11496794163166046,1.256073802955737
2008-10-14,0,-0.0,1.256073802955737
2008-10-15,0,-0.0,1.256073802955737
2008-10-16,0,0.0,1.256073802955737
2008-10-17,0,-0.0,1.256073802955737
2008-10-20,0,0.0,1.256073802955737
2008-10-21,0,-0.0,1.256073802955737
2008-10-22,1,-0.0,1.256073802955737
2008-10-23,0,0.013017356475300446,1.2724245634080982
2008-10-24,1,-0.0,1.2724245634080982
2008-10-27,1,-0.031610179162387286,1.2322029949881457
2008-10-28,0,0.10770681121847758,1.3649196503521766
2008-10-29,0,-0.0,1.3649196503521766
2008-10-30,0,0.0,1.3649196503521766
2008-10-31,0,0.0,1.3649196503521766
2008-11-03,0,-0.0,1.3649196503521766
2008-11-04,0,0.0,1.3649196503521766
2008-11-05,0,-0.0,1.3649196503521766
2008-11-06,0,-0.0,1.3649196503521766
2008-11-07,0,0.0,1.3649196503521766
2008-11-10,0,-0.0,1.3649196503521766
2008-11-11,1,-0.0,1.3649196503521766
2008-11-12,1,-0.049056603773584784,1.2979613278820699
2008-11-13,0,0.06792717086834732,1.3861281687816223
2008-11-14,0,-0.0,1.3861281687816223
2008-11-17,1,-0.0,1.3861281687816223
2008-11-18,0,0.00948588827731589,1.3992768257287251
2008-11-19,1,-0.0,1.3992768257287251
2008-11-20,1,-0.06631332429434234,1.3064861278066182
2008-11-21,0,0.060858085808580764,1.3859963726803939
2008-11-24,0,0.0,1.3859963726803939
2008-11-25,0,0.0,1.3859963726803939
2008-11-26,0,0.0,1.3859963726803939
2008-11-28,0,0.0,1.3859963726803939
2008-12-01,0,-0.0,1.3859963726803939
2008-12-02,0,0.0,1.3859963726803939
2008-12-03,0,0.0,1.3859963726803939
2008-12-04,0,-0.0,1.3859963726803939
2008-12-05,0,0.0,1.3859963726803939
2008-12-08,0,0.0,1.3859963726803939
2008-12-09,0,-0.0,1.3859963726803939
2008-12-10,0,0.0,1.3859963726803939
2008-12-11,0,-0.0,1.3859963726803939
2008-12-12,0,0.0,1.3859963726803939
2008-12-15,0,-0.0,1.3859963726803939
2008-12-16,0,0.0,1.3859963726803939
2008-12-17,0,-0.0,1.3859963726803939
2008-12-18,0,-0.0,1.3859963726803939
2008-12-19,0,-0.0,1.3859963726803939
2008-12-22,1,-0.0,1.3859963726803939
2008-12-23,1,-0.008970672800460044,1.3735630527184537
2008-12-24,0,0.0045259371010792915,1.3797797126994238
2008-12-26,0,0.0,1.3797797126994238
2008-12-29,0,-0.0,1.3797797126994238
2008-12-30,0,0.0,1.3797797126994238
2008-12-31,0,0.0,1.3797797126994238
2009-01-02,0,0.0,1.3797797126994238
2009-01-05,0,-0.0,1.3797797126994238
2009-01-06,0,0.0,1.3797797126994238
2009-01-07,0,-0.0,1.3797797126994238
2009-01-08,0,0.0,1.3797797126994238
2009-01-09,0,-0.0,1.3797797126994238
2009-01-12,0,-0.0,1.3797797126994238
2009-01-13,0,0.0,1.3797797126994238
2009-01-14,1,-0.0,1.3797797126994238
2009-01-15,0,0.0016597510373443924,1.3820698035088834
2009-01-16,0,0.0,1.3820698035088834
2009-01-20,1,-0.0,1.3820698035088834
2009-01-21,0,0.04242123542545273,1.440698912017943
2009-01-22,0,-0.0,1.440698912017943
2009-01-23,0,0.0,1.440698912017943
2009-01-26,0,0.0,1.440698912017943
2009-01-27,0,0.0,1.440698912017943
2009-01-28,0,0.0,1.440698912017943
2009-01-29,0,-0.0,1.440698912017943
2009-01-30,0,-0.0,1.440698912017943
2009-02-02,0,-0.0,1.440698912017943
2009-02-03,0,0.0,1.440698912017943
2009-02-04,0,-0.0,1.440698912017943
2009-02-05,0,0.0,1.440698912017943
2009-02-06,0,0.0,1.440698912017943
2009-02-09,0,0.0,1.440698912017943
2009-02-10,0,-0.0,1.440698912017943
2009-02-11,0,0.0,1.440698912017943
2009-02-12,0,0.0,1.440698912017943
2009-02-13,0,-0.0,1.440698912017943
2009-02-17,1,-0.0,1.440698912017943
2009-02-18,1,-0.0020196919969703853,1.4377891439552963
2009-02-19,1,-0.009865924614217092,1.4236040246498936
2009-02-20,1,-0.011113949923352129,1.407782160809252
2009-02-23,1,-0.03397493863841872,1.3599528482794971
2009-02-24,0,0.0373094410270125,1.4106919288718986
2009-02-25,0,-0.0,1.4106919288718986
2009-02-26,0,-0.0,1.4106919288718986
2009-02-27,1,-0.0,1.4106919288718986
2009-03-02,1,-0.04582939029336219,1.3460407778799324
2009-03-03,1,-0.007650892604136983,1.335742364447584
2009-03-04,0,0.024129069103369538,1.367972584263638
2009-03-05,1,-0.0,1.367972584263638
2009-03-06,0,0.0010178857059766067,1.369365024003328
2009-03-09,1,-0.0,1.369365024003328
2009-03-10,0,0.06111355957102993,1.4530517949722401
2009-03-11,0,0.0,1.4530517949722401
2009-03-12,0,0.0,1.4530517949722401
2009-03-13,0,0.0,1.4530517949722401
2009-03-16,0,-0.0,1.4530517949722401
2009-03-17,0,0.0,1.4530517949722401
2009-03-18,0,0.0,1.4530517949722401
2009-03-19,0,-0.0,1.4530517949722401
2009-03-20,0,-0.0,1.4530517949722401
2009-03-23,0,0.0,1.4530517949722401
2009-03-24,0,-0.0,1.4530517949722401
2009-03-25,0,0.0,1.4530517949722401
2009-03-26,0,0.0,1.4530517949722401
2009-03-27,0,-0.0,1.4530517949722401
2009-03-30,0,-0.0,1.4530517949722401
2009-03-31,0,0.0,1.4530517949722401
2009-04-01,0,0.0,1.4530517949722401
2009-04-02,0,0.0,1.4530517949722401
2009-04-03,0,0.0,1.4530517949722401
2009-04-06,0,-0.0,1.4530517949722401
2009-04-07,0,-0.0,1.4530517949722401
2009-04-08,0,0.0,1.4530517949722401
2009-04-09,0,0.0,1.4530517949722401
2009-04-13,0,0.0,1.4530517949722401
2009-04-14,0,-0.0,1.4530517949722401
2009-04-15,0,0.0,1.4530517949722401
2009-04-16,0,0.0,1.4530517949722401
2009-04-17,0,0.0,1.4530517949722401
2009-04-20,0,-0.0,1.4530517949722401
2009-04-21,0,0.0,1.4530517949722401
2009-04-22,0,-0.0,1.4530517949722401
2009-04-23,0,0.0,1.4530517949722401
2009-04-24,0,0.0,1.4530517949722401
2009-04-27,0,-0.0,1.4530517949722401
2009-04-28,0,-0.0,1.4530517949722401
2009-04-29,0,0.0,1.4530517949722401
2009-04-30,0,0.0,1.4530517949722401
2009-05-01,0,0.0,1.4530517949722401
2009-05-04,0,0.0,1.4530517949722401
2009-05-05,0,-0.0,1.4530517949722401
2009-05-06,0,0.0,1.4530517949722401
2009-05-07,0,-0.0,1.4530517949722401
2009-05-08,0,0.0,1.4530517949722401
2009-05-11,0,-0.0,1.4530517949722401
2009-05-12,0,-0.0,1.4530517949722401
2009-05-13,0,-0.0,1.4530517949722401
2009-05-14,0,0.0,1.4530517949722401
2009-05-15,1,-0.0,1.4530517949722401
2009-05-18,0,0.028748590755355075,1.4948249863722312
2009-05-19,0,-0.0,1.4948249863722312
2009-05-20,0,-0.0,1.4948249863722312
2009-05-21,0,-0.0,1.4948249863722312
2009-05-22,0,-0.0,1.4948249863722312
2009-05-26,0,0.0,1.4948249863722312
2009-05-27,0,-0.0,1.4948249863722312
2009-05-28,0,0.0,1.4948249863722312
2009-05-29,0,0.0,1.4948249863722312
2009-06-01,0,0.0,1.4948249863722312
2009-06-02,0,0.0,1.4948249863722312
2009-06-03,0,-0.0,1.4948249863722312
2009-06-04,0,0.0,1.4948249863722312
2009-06-05,0,-0.0,1.4948249863722312
2009-06-08,0,-0.0,1.4948249863722312
2009-06-09,0,0.0,1.4948249863722312
2009-06-10,0,-0.0,1.4948249863722312
2009-06-11,0,0.0,1.4948249863722312
2009-06-12,0,0.0,1.4948249863722312
2009-06-15,1,-0.0,1.4948249863722312
2009-06-16,1,-0.012922679302175388,1.4755078424604642
2009-06-17,1,-0.0009818895919703197,1.4740590566670817
2009-06-18,0,0.006661570383313498,1.48387860482223
2009-06-19,0,-0.0,1.48387860482223
2009-06-22,1,-0.0,1.48387860482223
2009-06-23,0,0.0019045485099709047,1.486704723608022
2009-06-24,0,0.0,1.486704723608022
2009-06-25,0,0.0,1.486704723608022
2009-06-26,0,-0.0,1.486704723608022
2009-06-29,0,0.0,1.486704723608022
2009-06-30,0,-0.0,1.486704723608022
2009-07-01,0,0.0,1.486704723608022
2009-07-02,0,-0.0,1.486704723608022
2009-07-06,0,0.0,1.486704723608022
2009-07-07,1,-0.0,1.486704723608022
2009-07-08,0,-0.0010215664018159432,1.485185956012963
2009-07-09,0,0.0,1.485185956012963
2009-07-10,1,-0.0,1.485185956012963
2009-07-13,0,0.024789629292699678,1.5220031652932482
2009-07-14,0,0.0,1.5220031652932482
2009-07-15,0,0.0,1.5220031652932482
2009-07-16,0,0.0,1.5220031652932482
2009-07-17,0,-0.0,1.5220031652932482
2009-07-20,0,0.0,1.5220031652932482
2009-07-21,0,0.0,1.5220031652932482
2009-07-22,0,-0.0,1.5220031652932482
2009-07-23,0,0.0,1.5220031652932482
2009-07-24,0,0.0,1.5220031652932482
2009-07-27,0,0.0,1.5220031652932482
2009-07-28,0,-0.0,1.5220031652932482
2009-07-29,0,-0.0,1.5220031652932482
2009-07-30,0,0.0,1.5220031652932482
2009-07-31,0,0.0,1.5220031652932482
2009-08-03,0,0.0,1.5220031652932482
2009-08-04,0,0.0,1.5220031652932482
2009-08-05,0,-0.0,1.5220031652932482
2009-08-06,0,-0.0,1.5220031652932482
2009-08-07,0,0.0,1.5220031652932482
2009-08-10,0,-0.0,1.5220031652932482
2009-08-11,0,-0.0,1.5220031652932482
2009-08-12,0,0.0,1.5220031652932482
2009-08-13,0,0.0,1.5220031652932482
2009-08-14,0,-0.0,1.5220031652932482
2009-08-17,1,-0.0,1.5220031652932482
2009-08-18,0,0.009772981777460998,1.5368776744928971
2009-08-19,0,0.0,1.5368776744928971
2009-08-20,0,0.0,1.5368776744928971
2009-08-21,0,0.0,1.5368776744928971
2009-08-24,0,0.0,1.5368776744928971
2009-08-25,0,0.0,1.5368776744928971
2009-08-26,0,0.0,1.5368776744928971
2009-08-27,0,0.0,1.5368776744928971
2009-08-28,0,-0.0,1.5368776744928971
2009-08-31,0,-0.0,1.5368776744928971
2009-09-01,0,-0.0,1.5368776744928971
2009-09-02,1,-0.0,1.5368776744928971
2009-09-03,0,0.008213141025640969,1.5495002675726663
2009-09-04,0,0.0,1.5495002675726663
2009-09-08,0,0.0,1.5495002675726663
2009-09-09,0,0.0,1.5495002675726663
2009-09-10,0,0.0,1.5495002675726663
2009-09-11,0,-0.0,1.5495002675726663
2009-09-14,0,0.0,1.5495002675726663
2009-09-15,0,0.0,1.5495002675726663
2009-09-16,0,0.0,1.5495002675726663
2009-09-17,0,-0.0,1.5495002675726663
2009-09-18,0,-0.0,1.5495002675726663
2009-09-21,0,-0.0,1.5495002675726663
2009-09-22,0,0.0,1.5495002675726663
2009-09-23,0,-0.0,1.5495002675726663
2009-09-24,0,-0.0,1.5495002675726663
2009-09-25,1,-0.0,1.5495002675726663
2009-09-28,0,0.01761271178328716,1.5767911691935501
2009-09-29,0,-0.0,1.5767911691935501
2009-09-30,0,-0.0,1.5767911691935501
2009-10-01,1,-0.0,1.5767911691935501
2009-10-02,1,-0.004272259442664295,1.5700547082318532
2009-10-05,0,0.014431984397854647,1.5927137132848335
2009-10-06,0,0.0,1.5927137132848335
2009-10-07,0,0.0,1.5927137132848335
2009-10-08,0,0.0,1.5927137132848335
2009-10-09,0,0.0,1.5927137132848335
2009-10-12,0,0.0,1.5927137132848335
2009-10-13,0,-0.0,1.5927137132848335
2009-10-14,0,0.0,1.5927137132848335
2009-10-15,0,0.0,1.5927137132848335
2009-10-16,0,-0.0,1.5927137132848335
2009-10-19,0,0.0,1.5927137132848335
2009-10-20,0,-0.0,1.5927137132848335
2009-10-21,0,-0.0,1.5927137132848335
2009-10-22,0,0.0,1.5927137132848335
2009-10-23,0,-0.0,1.5927137132848335
2009-10-26,1,-0.0,1.5927137132848335
2009-10-27,1,-0.00393111194309248,1.5864525773846123
2009-10-28,1,-0.018793459875963148,1.5566376445264163
2009-10-29,0,0.021260294962650805,1.5897322199990138
2009-10-30,1,-0.0,1.5897322199990138
2009-11-02,0,0.00704429219338043,1.6009307582659182
2009-11-03,0,0.0,1.6009307582659182
2009-11-04,0,0.0,1.6009307582659182
2009-11-05,0,0.0,1.6009307582659182
2009-11-06,0,0.0,1.6009307582659182
